date,product_id,location,sales,price,revenue,inventory_level,reorder_level,replenishment_triggered,stock_out_risk,lead_time_days,is_promotion,promotion_discount_pct,seasonal_factor
2025-01-17,Mouse,Chennai,98,800,78400,0,50,1,1,4,0,0.0,1.15
2025-01-17,Mouse,Pune,98,800,78400,29,50,1,1,3,0,0.0,1.15
2025-01-17,Mouse,Kolkata,99,800,79200,52,50,1,0,4,0,0.0,1.15
2025-01-17,Mouse,Ahmedabad,126,800,100800,0,50,1,1,5,0,0.0,1.15
2025-01-17,Printer,Hyderabad,39,12000,468000,13,10,0,0,6,0,0.0,1.15
2025-01-17,Printer,Mumbai,42,12000,504000,151,10,1,0,2,0,0.0,1.15
2025-01-17,Printer,Delhi,29,12000,348000,12,10,0,0,5,0,0.0,1.15
2025-01-17,Printer,Bangalore,14,12000,168000,40,10,0,0,7,0,0.0,1.15
2025-01-17,Printer,Chennai,35,12000,420000,44,10,0,0,3,0,0.0,1.15
2025-01-17,Printer,Pune,28,12000,336000,84,10,0,0,3,0,0.0,1.15
2025-01-17,Printer,Kolkata,34,12000,408000,87,10,1,0,5,0,0.0,1.15
2025-01-17,Printer,Ahmedabad,28,12000,336000,59,10,0,0,4,0,0.0,1.15
2025-01-17,Speaker,Hyderabad,77,4000,308000,139,25,1,0,7,0,0.0,1.15
2025-01-17,Speaker,Mumbai,59,4000,236000,121,25,1,0,5,0,0.0,1.15
2025-01-17,Speaker,Delhi,65,4000,260000,47,25,1,0,6,0,0.0,1.15
2025-01-17,Speaker,Bangalore,78,4000,312000,58,25,1,0,2,0,0.0,1.15
2025-01-17,Speaker,Chennai,61,4000,244000,81,25,0,0,2,0,0.0,1.15
2025-01-17,Speaker,Pune,55,4000,220000,65,25,0,0,6,0,0.0,1.15
2025-01-17,Speaker,Kolkata,69,4000,276000,70,25,0,0,6,0,0.0,1.15
2025-01-17,Speaker,Ahmedabad,66,4000,264000,92,25,1,0,4,0,0.0,1.15
2025-01-18,Laptop,Hyderabad,65,55000,3575000,22,20,0,0,6,0,0.0,1.15
2025-01-18,Laptop,Mumbai,61,55000,3355000,53,20,0,0,3,0,0.0,1.15
2025-01-18,Laptop,Delhi,63,55000,3465000,69,20,0,0,7,0,0.0,1.15
2025-01-18,Laptop,Bangalore,54,55000,2970000,104,20,1,0,6,0,0.0,1.15
2025-01-18,Laptop,Chennai,53,55000,2915000,132,20,1,0,6,0,0.0,1.15
2025-01-18,Laptop,Pune,75,55000,4125000,49,20,1,0,6,0,0.0,1.15
2025-01-18,Laptop,Kolkata,63,55000,3465000,72,20,1,0,5,0,0.0,1.15
2025-01-18,Laptop,Ahmedabad,52,55000,2860000,111,20,1,0,5,0,0.0,1.15
2025-01-18,Mobile,Hyderabad,78,20000,1560000,23,30,1,1,6,0,0.0,1.15
2025-01-18,Mobile,Mumbai,98,20000,1960000,23,30,1,1,5,0,0.0,1.15
2025-01-18,Mobile,Delhi,90,20000,1800000,37,30,1,0,3,0,0.0,1.15
2025-01-18,Mobile,Bangalore,87,20000,1740000,7,30,1,1,5,0,0.0,1.15
2025-01-18,Mobile,Chennai,87,20000,1740000,150,30,1,0,7,0,0.0,1.15
2025-01-18,Mobile,Pune,81,20000,1620000,97,30,1,0,2,0,0.0,1.15
2025-01-18,Mobile,Kolkata,98,20000,1960000,36,30,1,0,6,0,0.0,1.15
2025-01-18,Mobile,Ahmedabad,83,20000,1660000,0,30,1,1,4,0,0.0,1.15
2025-01-18,Tablet,Hyderabad,60,30000,1800000,60,25,1,0,7,0,0.0,1.15
2025-01-18,Tablet,Mumbai,66,30000,1980000,70,25,1,0,7,0,0.0,1.15
2025-01-18,Tablet,Delhi,62,30000,1860000,151,25,1,0,6,0,0.0,1.15
2025-01-18,Tablet,Bangalore,47,30000,1410000,54,25,0,0,2,0,0.0,1.15
2025-01-18,Tablet,Chennai,49,30000,1470000,62,25,0,0,4,0,0.0,1.15
2025-01-18,Tablet,Pune,47,30000,1410000,138,25,1,0,2,0,0.0,1.15
2025-01-18,Tablet,Kolkata,56,30000,1680000,67,25,0,0,4,0,0.0,1.15
2025-01-18,Tablet,Ahmedabad,49,30000,1470000,129,25,1,0,4,0,0.0,1.15
2025-01-18,Headphones,Hyderabad,79,3000,237000,87,40,1,0,5,0,0.0,1.15
2025-01-18,Headphones,Mumbai,83,3000,249000,98,40,1,0,7,0,0.0,1.15
2025-01-18,Headphones,Delhi,68,3000,204000,70,40,0,0,5,0,0.0,1.15
2025-01-18,Headphones,Bangalore,78,3000,234000,79,40,1,0,4,0,0.0,1.15
2025-01-18,Headphones,Chennai,76,3000,228000,91,40,1,0,6,0,0.0,1.15
2025-01-18,Headphones,Pune,76,3000,228000,56,40,1,0,7,0,0.0,1.15
2025-01-18,Headphones,Kolkata,82,3000,246000,52,40,0,0,4,0,0.0,1.15
2025-01-18,Headphones,Ahmedabad,76,3000,228000,41,40,0,0,6,0,0.0,1.15
2025-01-18,Smartwatch,Hyderabad,59,8000,472000,70,20,1,0,3,0,0.0,1.15
2025-01-18,Smartwatch,Mumbai,52,8000,416000,72,20,0,0,4,0,0.0,1.15
2025-01-18,Smartwatch,Delhi,33,8000,264000,95,20,1,0,2,0,0.0,1.15
2025-01-18,Smartwatch,Bangalore,47,8000,376000,141,20,1,0,3,0,0.0,1.15
2025-01-18,Smartwatch,Chennai,42,8000,336000,87,20,1,0,4,0,0.0,1.15
2025-01-18,Smartwatch,Pune,48,8000,384000,97,20,1,0,3,0,0.0,1.15
2025-01-18,Smartwatch,Kolkata,38,8000,304000,80,20,1,0,5,0,0.0,1.15
2025-01-18,Smartwatch,Ahmedabad,49,8000,392000,85,20,0,0,7,0,0.0,1.15
2025-01-18,Keyboard,Hyderabad,62,1500,93000,121,35,1,0,6,0,0.0,1.15
2025-01-18,Keyboard,Mumbai,84,1500,126000,97,35,1,0,4,0,0.0,1.15
2025-01-18,Keyboard,Delhi,80,1500,120000,80,35,0,0,2,0,0.0,1.15
2025-01-18,Keyboard,Bangalore,74,1500,111000,41,35,0,0,2,0,0.0,1.15
2025-01-18,Keyboard,Chennai,86,1500,129000,108,35,1,0,5,0,0.0,1.15
2025-01-18,Keyboard,Pune,80,1500,120000,28,35,1,1,5,0,0.0,1.15
2025-01-18,Keyboard,Kolkata,85,1500,127500,92,35,0,0,6,0,0.0,1.15
2025-01-18,Keyboard,Ahmedabad,75,1500,112500,130,35,1,0,6,0,0.0,1.15
2025-01-18,Monitor,Hyderabad,49,18000,882000,95,15,0,0,2,0,0.0,1.15
2025-01-18,Monitor,Mumbai,50,18000,900000,82,15,1,0,4,0,0.0,1.15
2025-01-18,Monitor,Delhi,38,18000,684000,66,15,1,0,5,0,0.0,1.15
2025-01-18,Monitor,Bangalore,56,18000,1008000,58,15,0,0,3,0,0.0,1.15
2025-01-18,Monitor,Chennai,52,18000,936000,19,15,0,0,6,0,0.0,1.15
2025-01-18,Monitor,Pune,65,18000,1170000,117,15,1,0,7,0,0.0,1.15
2025-01-18,Monitor,Kolkata,52,18000,936000,47,15,0,0,5,0,0.0,1.15
2025-01-18,Monitor,Ahmedabad,52,18000,936000,49,15,1,0,6,0,0.0,1.15
2025-01-18,Mouse,Hyderabad,104,800,83200,0,50,1,1,2,0,0.0,1.15
2025-01-18,Mouse,Mumbai,97,800,77600,0,50,1,1,5,0,0.0,1.15
2025-01-18,Mouse,Delhi,100,800,80000,46,50,1,1,6,0,0.0,1.15
2025-01-18,Mouse,Bangalore,95,800,76000,72,50,1,0,7,0,0.0,1.15
2025-01-18,Mouse,Chennai,101,800,80800,0,50,1,1,6,0,0.0,1.15
2025-01-18,Mouse,Pune,105,800,84000,0,50,1,1,6,0,0.0,1.15
2025-01-18,Mouse,Kolkata,104,800,83200,69,50,1,0,4,0,0.0,1.15
2025-01-18,Mouse,Ahmedabad,98,800,78400,11,50,1,1,6,0,0.0,1.15
2025-01-18,Printer,Hyderabad,31,12000,372000,105,10,1,0,6,0,0.0,1.15
2025-01-18,Printer,Mumbai,35,12000,420000,116,10,0,0,3,0,0.0,1.15
2025-01-18,Printer,Delhi,26,12000,312000,107,10,1,0,3,0,0.0,1.15
2025-01-18,Printer,Bangalore,42,12000,504000,113,10,1,0,3,0,0.0,1.15
2025-01-18,Printer,Chennai,35,12000,420000,155,10,1,0,7,0,0.0,1.15
2025-01-18,Printer,Pune,39,12000,468000,45,10,0,0,2,0,0.0,1.15
2025-01-18,Printer,Kolkata,40,12000,480000,47,10,0,0,7,0,0.0,1.15
2025-01-18,Printer,Ahmedabad,38,12000,456000,21,10,0,0,2,0,0.0,1.15
2025-01-18,Speaker,Hyderabad,60,4000,240000,79,25,0,0,3,0,0.0,1.15
2025-01-18,Speaker,Mumbai,82,4000,328000,39,25,0,0,4,0,0.0,1.15
2025-01-18,Speaker,Delhi,51,4000,204000,47,25,1,0,5,0,0.0,1.15
2025-01-18,Speaker,Bangalore,69,4000,276000,109,25,1,0,5,0,0.0,1.15
2025-01-18,Speaker,Chennai,70,4000,280000,153,25,1,0,5,0,0.0,1.15
2025-01-18,Speaker,Pune,66,4000,264000,62,25,1,0,7,0,0.0,1.15
2025-01-18,Speaker,Kolkata,88,4000,352000,126,25,1,0,3,0,0.0,1.15
2025-01-18,Speaker,Ahmedabad,76,4000,304000,166,25,1,0,5,0,0.0,1.15
2025-01-19,Laptop,Hyderabad,45,55000,2475000,86,20,1,0,7,0,0.0,1.15
2025-01-19,Laptop,Mumbai,61,55000,3355000,87,20,1,0,2,0,0.0,1.15
2025-01-19,Laptop,Delhi,53,55000,2915000,162,20,1,0,4,0,0.0,1.15
2025-01-19,Laptop,Bangalore,66,55000,3630000,38,20,0,0,5,0,0.0,1.15
2025-01-19,Laptop,Chennai,70,55000,3850000,62,20,0,0,5,0,0.0,1.15
2025-01-19,Laptop,Pune,66,55000,3630000,110,20,1,0,3,0,0.0,1.15
2025-01-19,Laptop,Kolkata,80,55000,4400000,109,20,1,0,5,0,0.0,1.15
2025-01-19,Laptop,Ahmedabad,53,55000,2915000,58,20,0,0,4,0,0.0,1.15
2025-01-19,Mobile,Hyderabad,95,20000,1900000,52,30,1,0,2,0,0.0,1.15
2025-01-19,Mobile,Mumbai,96,20000,1920000,0,30,1,1,5,0,0.0,1.15
2025-01-19,Mobile,Delhi,88,20000,1760000,57,30,1,0,3,0,0.0,1.15
2025-01-19,Mobile,Bangalore,90,20000,1800000,8,30,1,1,7,0,0.0,1.15
2025-01-19,Mobile,Chennai,89,20000,1780000,61,30,0,0,2,0,0.0,1.15
2025-01-19,Mobile,Pune,100,20000,2000000,123,30,1,0,3,0,0.0,1.15
2025-01-19,Mobile,Kolkata,85,20000,1700000,37,30,1,0,3,0,0.0,1.15
2025-01-19,Mobile,Ahmedabad,84,20000,1680000,14,30,1,1,5,0,0.0,1.15
2025-01-19,Tablet,Hyderabad,50,30000,1500000,77,25,1,0,4,0,0.0,1.15
2025-01-19,Tablet,Mumbai,50,30000,1500000,100,25,1,0,6,0,0.0,1.15
2025-01-19,Tablet,Delhi,59,30000,1770000,92,25,0,0,5,0,0.0,1.15
2025-01-19,Tablet,Bangalore,60,30000,1800000,109,25,1,0,6,0,0.0,1.15
2025-01-19,Tablet,Chennai,65,30000,1950000,123,25,1,0,6,0,0.0,1.15
2025-01-19,Tablet,Pune,55,30000,1650000,83,25,0,0,5,0,0.0,1.15
2025-01-19,Tablet,Kolkata,43,30000,1290000,102,25,1,0,2,0,0.0,1.15
2025-01-19,Tablet,Ahmedabad,56,30000,1680000,73,25,0,0,6,0,0.0,1.15
2025-01-19,Headphones,Hyderabad,83,3000,249000,103,40,1,0,4,0,0.0,1.15
2025-01-19,Headphones,Mumbai,79,3000,237000,138,40,1,0,5,0,0.0,1.15
2025-01-19,Headphones,Delhi,80,3000,240000,121,40,1,0,5,0,0.0,1.15
2025-01-19,Headphones,Bangalore,85,3000,255000,53,40,1,0,5,0,0.0,1.15
2025-01-19,Headphones,Chennai,74,3000,222000,133,40,1,0,2,0,0.0,1.15
2025-01-19,Headphones,Pune,69,3000,207000,125,40,1,0,4,0,0.0,1.15
2025-01-19,Headphones,Kolkata,75,3000,225000,85,40,1,0,2,0,0.0,1.15
2025-01-19,Headphones,Ahmedabad,64,3000,192000,69,40,1,0,5,0,0.0,1.15
2025-01-19,Smartwatch,Hyderabad,44,8000,352000,26,20,0,0,5,0,0.0,1.15
2025-01-19,Smartwatch,Mumbai,48,8000,384000,24,20,0,0,2,0,0.0,1.15
2025-01-19,Smartwatch,Delhi,42,8000,336000,53,20,0,0,2,0,0.0,1.15
2025-01-19,Smartwatch,Bangalore,51,8000,408000,90,20,0,0,3,0,0.0,1.15
2025-01-19,Smartwatch,Chennai,50,8000,400000,37,20,0,0,7,0,0.0,1.15
2025-01-19,Smartwatch,Pune,43,8000,344000,54,20,0,0,6,0,0.0,1.15
2025-01-19,Smartwatch,Kolkata,47,8000,376000,33,20,0,0,4,0,0.0,1.15
2025-01-19,Smartwatch,Ahmedabad,43,8000,344000,42,20,0,0,3,0,0.0,1.15
2025-01-19,Keyboard,Hyderabad,87,1500,130500,166,35,1,0,3,0,0.0,1.15
2025-01-19,Keyboard,Mumbai,82,1500,123000,82,35,1,0,6,0,0.0,1.15
2025-01-19,Keyboard,Delhi,94,1500,141000,106,35,1,0,2,0,0.0,1.15
2025-01-19,Keyboard,Bangalore,71,1500,106500,105,35,1,0,4,0,0.0,1.15
2025-01-19,Keyboard,Chennai,81,1500,121500,144,35,1,0,7,0,0.0,1.15
2025-01-19,Keyboard,Pune,79,1500,118500,21,35,1,1,3,0,0.0,1.15
2025-01-19,Keyboard,Kolkata,82,1500,123000,142,35,1,0,3,0,0.0,1.15
2025-01-19,Keyboard,Ahmedabad,93,1500,139500,37,35,0,0,6,0,0.0,1.15
2025-01-19,Monitor,Hyderabad,53,18000,954000,42,15,0,0,6,0,0.0,1.15
2025-01-19,Monitor,Mumbai,59,18000,1062000,23,15,0,0,2,0,0.0,1.15
2025-01-19,Monitor,Delhi,53,18000,954000,97,15,1,0,7,0,0.0,1.15
2025-01-19,Monitor,Bangalore,59,18000,1062000,56,15,1,0,5,0,0.0,1.15
2025-01-19,Monitor,Chennai,52,18000,936000,29,15,1,0,7,0,0.0,1.15
2025-01-19,Monitor,Pune,56,18000,1008000,61,15,0,0,5,0,0.0,1.15
2025-01-19,Monitor,Kolkata,62,18000,1116000,102,15,1,0,5,0,0.0,1.15
2025-01-19,Monitor,Ahmedabad,58,18000,1044000,88,15,1,0,2,0,0.0,1.15
2025-01-19,Mouse,Hyderabad,99,800,79200,0,50,1,1,6,0,0.0,1.15
2025-01-19,Mouse,Mumbai,109,800,87200,0,50,1,1,7,0,0.0,1.15
2025-01-19,Mouse,Delhi,88,800,70400,75,50,1,0,3,0,0.0,1.15
2025-01-19,Mouse,Bangalore,107,800,85600,107,50,1,0,5,0,0.0,1.15
2025-01-19,Mouse,Chennai,118,800,94400,0,50,1,1,4,0,0.0,1.15
2025-01-19,Mouse,Pune,105,800,84000,0,50,1,1,5,0,0.0,1.15
2025-01-19,Mouse,Kolkata,115,800,92000,46,50,1,1,5,0,0.0,1.15
2025-01-19,Mouse,Ahmedabad,104,800,83200,46,50,1,1,2,0,0.0,1.15
2025-01-19,Printer,Hyderabad,34,12000,408000,71,10,0,0,3,0,0.0,1.15
2025-01-19,Printer,Mumbai,42,12000,504000,74,10,0,0,5,0,0.0,1.15
2025-01-19,Printer,Delhi,42,12000,504000,65,10,0,0,3,0,0.0,1.15
2025-01-19,Printer,Bangalore,29,12000,348000,84,10,0,0,3,0,0.0,1.15
2025-01-19,Printer,Chennai,29,12000,348000,126,10,0,0,3,0,0.0,1.15
2025-01-19,Printer,Pune,30,12000,360000,15,10,0,0,3,0,0.0,1.15
2025-01-19,Printer,Kolkata,23,12000,276000,24,10,0,0,3,0,0.0,1.15
2025-01-19,Printer,Ahmedabad,47,12000,564000,104,10,1,0,6,0,0.0,1.15
2025-01-19,Speaker,Hyderabad,72,4000,288000,96,25,1,0,6,0,0.0,1.15
2025-01-19,Speaker,Mumbai,67,4000,268000,67,25,1,0,2,0,0.0,1.15
2025-01-19,Speaker,Delhi,68,4000,272000,101,25,1,0,7,0,0.0,1.15
2025-01-19,Speaker,Bangalore,72,4000,288000,37,25,0,0,4,0,0.0,1.15
2025-01-19,Speaker,Chennai,78,4000,312000,75,25,0,0,7,0,0.0,1.15
2025-01-19,Speaker,Pune,80,4000,320000,76,25,1,0,2,0,0.0,1.15
2025-01-19,Speaker,Kolkata,70,4000,280000,56,25,0,0,7,0,0.0,1.15
2025-01-19,Speaker,Ahmedabad,68,4000,272000,98,25,0,0,2,0,0.0,1.15
2025-01-20,Laptop,Hyderabad,75,55000,4125000,84,20,1,0,7,0,0.0,1.15
2025-01-20,Laptop,Mumbai,59,55000,3245000,28,20,0,0,5,0,0.0,1.15
2025-01-20,Laptop,Delhi,62,55000,3410000,100,20,0,0,6,0,0.0,1.15
2025-01-20,Laptop,Bangalore,62,55000,3410000,27,20,1,0,5,0,0.0,1.15
2025-01-20,Laptop,Chennai,58,55000,3190000,97,20,1,0,5,0,0.0,1.15
2025-01-20,Laptop,Pune,65,55000,3575000,45,20,0,0,5,0,0.0,1.15
2025-01-20,Laptop,Kolkata,58,55000,3190000,51,20,0,0,4,0,0.0,1.15
2025-01-20,Laptop,Ahmedabad,76,55000,4180000,42,20,1,0,6,0,0.0,1.15
2025-01-20,Mobile,Hyderabad,99,20000,1980000,18,30,1,1,6,0,0.0,1.15
2025-01-20,Mobile,Mumbai,86,20000,1720000,0,30,1,1,2,0,0.0,1.15
2025-01-20,Mobile,Delhi,77,20000,1540000,91,30,1,0,4,0,0.0,1.15
2025-01-20,Mobile,Bangalore,95,20000,1900000,0,30,1,1,3,0,0.0,1.15
2025-01-20,Mobile,Chennai,98,20000,1960000,109,30,1,0,4,0,0.0,1.15
2025-01-20,Mobile,Pune,102,20000,2040000,99,30,1,0,4,0,0.0,1.15
2025-01-20,Mobile,Kolkata,80,20000,1600000,55,30,1,0,4,0,0.0,1.15
2025-01-20,Mobile,Ahmedabad,91,20000,1820000,17,30,1,1,6,0,0.0,1.15
2025-01-20,Tablet,Hyderabad,51,30000,1530000,26,25,0,0,6,0,0.0,1.15
2025-01-20,Tablet,Mumbai,57,30000,1710000,43,25,0,0,7,0,0.0,1.15
2025-01-20,Tablet,Delhi,51,30000,1530000,41,25,0,0,5,0,0.0,1.15
2025-01-20,Tablet,Bangalore,56,30000,1680000,53,25,0,0,3,0,0.0,1.15
2025-01-20,Tablet,Chennai,44,30000,1320000,79,25,0,0,7,0,0.0,1.15
2025-01-20,Tablet,Pune,56,30000,1680000,27,25,0,0,3,0,0.0,1.15
2025-01-20,Tablet,Kolkata,60,30000,1800000,42,25,0,0,4,0,0.0,1.15
2025-01-20,Tablet,Ahmedabad,50,30000,1500000,146,25,1,0,4,0,0.0,1.15
2025-01-20,Headphones,Hyderabad,84,3000,252000,74,40,1,0,4,0,0.0,1.15
2025-01-20,Headphones,Mumbai,52,3000,156000,86,40,0,0,3,0,0.0,1.15
2025-01-20,Headphones,Delhi,87,3000,261000,111,40,1,0,7,0,0.0,1.15
2025-01-20,Headphones,Bangalore,67,3000,201000,55,40,1,0,6,0,0.0,1.15
2025-01-20,Headphones,Chennai,74,3000,222000,59,40,0,0,6,0,0.0,1.15
2025-01-20,Headphones,Pune,73,3000,219000,52,40,0,0,2,0,0.0,1.15
2025-01-20,Headphones,Kolkata,81,3000,243000,84,40,1,0,3,0,0.0,1.15
2025-01-20,Headphones,Ahmedabad,79,3000,237000,78,40,1,0,2,0,0.0,1.15
2025-01-20,Smartwatch,Hyderabad,32,8000,256000,126,20,1,0,5,0,0.0,1.15
2025-01-20,Smartwatch,Mumbai,56,8000,448000,20,20,1,0,6,0,0.0,1.15
2025-01-20,Smartwatch,Delhi,45,8000,360000,126,20,1,0,7,0,0.0,1.15
2025-01-20,Smartwatch,Bangalore,47,8000,376000,43,20,0,0,3,0,0.0,1.15
2025-01-20,Smartwatch,Chennai,59,8000,472000,44,20,1,0,6,0,0.0,1.15
2025-01-20,Smartwatch,Pune,40,8000,320000,138,20,1,0,6,0,0.0,1.15
2025-01-20,Smartwatch,Kolkata,40,8000,320000,131,20,1,0,4,0,0.0,1.15
2025-01-20,Smartwatch,Ahmedabad,47,8000,376000,47,20,1,0,7,0,0.0,1.15
2025-01-20,Keyboard,Hyderabad,81,1500,121500,85,35,0,0,4,0,0.0,1.15
2025-01-20,Keyboard,Mumbai,71,1500,106500,101,35,1,0,5,0,0.0,1.15
2025-01-20,Keyboard,Delhi,73,1500,109500,107,35,1,0,3,0,0.0,1.15
2025-01-20,Keyboard,Bangalore,80,1500,120000,91,35,1,0,6,0,0.0,1.15
2025-01-20,Keyboard,Chennai,79,1500,118500,65,35,0,0,6,0,0.0,1.15
2025-01-20,Keyboard,Pune,96,1500,144000,25,35,1,1,3,0,0.0,1.15
2025-01-20,Keyboard,Kolkata,74,1500,111000,68,35,0,0,2,0,0.0,1.15
2025-01-20,Keyboard,Ahmedabad,77,1500,115500,43,35,1,0,2,0,0.0,1.15
2025-01-20,Monitor,Hyderabad,47,18000,846000,142,15,1,0,4,0,0.0,1.15
2025-01-20,Monitor,Mumbai,50,18000,900000,111,15,1,0,6,0,0.0,1.15
2025-01-20,Monitor,Delhi,43,18000,774000,54,15,0,0,5,0,0.0,1.15
2025-01-20,Monitor,Bangalore,53,18000,954000,58,15,1,0,5,0,0.0,1.15
2025-01-20,Monitor,Chennai,46,18000,828000,88,15,1,0,5,0,0.0,1.15
2025-01-20,Monitor,Pune,47,18000,846000,130,15,1,0,4,0,0.0,1.15
2025-01-20,Monitor,Kolkata,46,18000,828000,56,15,0,0,2,0,0.0,1.15
2025-01-20,Monitor,Ahmedabad,52,18000,936000,36,15,0,0,3,0,0.0,1.15
2025-01-20,Mouse,Hyderabad,119,800,95200,29,50,1,1,5,0,0.0,1.15
2025-01-20,Mouse,Mumbai,94,800,75200,55,50,1,0,4,0,0.0,1.15
2025-01-20,Mouse,Delhi,100,800,80000,115,50,1,0,2,0,0.0,1.15
2025-01-20,Mouse,Bangalore,113,800,90400,46,50,1,1,4,0,0.0,1.15
2025-01-20,Mouse,Chennai,100,800,80000,30,50,1,1,6,0,0.0,1.15
2025-01-20,Mouse,Pune,111,800,88800,0,50,1,1,3,0,0.0,1.15
2025-01-20,Mouse,Kolkata,97,800,77600,54,50,1,0,2,0,0.0,1.15
2025-01-20,Mouse,Ahmedabad,94,800,75200,27,50,1,1,7,0,0.0,1.15
2025-01-20,Printer,Hyderabad,37,12000,444000,34,10,0,0,4,0,0.0,1.15
2025-01-20,Printer,Mumbai,29,12000,348000,45,10,0,0,4,0,0.0,1.15
2025-01-20,Printer,Delhi,35,12000,420000,30,10,0,0,2,0,0.0,1.15
2025-01-20,Printer,Bangalore,23,12000,276000,61,10,0,0,7,0,0.0,1.15
2025-01-20,Printer,Chennai,38,12000,456000,88,10,0,0,4,0,0.0,1.15
2025-01-20,Printer,Pune,39,12000,468000,36,10,1,0,2,0,0.0,1.15
2025-01-20,Printer,Kolkata,30,12000,360000,110,10,1,0,7,0,0.0,1.15
2025-01-20,Printer,Ahmedabad,36,12000,432000,68,10,0,0,7,0,0.0,1.15
2025-01-20,Speaker,Hyderabad,66,4000,264000,30,25,0,0,7,0,0.0,1.15
2025-01-20,Speaker,Mumbai,52,4000,208000,107,25,1,0,7,0,0.0,1.15
2025-01-20,Speaker,Delhi,74,4000,296000,27,25,0,0,5,0,0.0,1.15
2025-01-20,Speaker,Bangalore,76,4000,304000,34,25,1,0,7,0,0.0,1.15
2025-01-20,Speaker,Chennai,62,4000,248000,140,25,1,0,3,0,0.0,1.15
2025-01-20,Speaker,Pune,77,4000,308000,69,25,1,0,6,0,0.0,1.15
2025-01-20,Speaker,Kolkata,62,4000,248000,114,25,1,0,4,0,0.0,1.15
2025-01-20,Speaker,Ahmedabad,74,4000,296000,113,25,1,0,2,0,0.0,1.15
2025-01-21,Laptop,Hyderabad,76,55000,4180000,105,20,1,0,4,0,0.0,1.15
2025-01-21,Laptop,Mumbai,60,55000,3300000,23,20,1,0,4,0,0.0,1.15
2025-01-21,Laptop,Delhi,68,55000,3740000,32,20,0,0,6,0,0.0,1.15
2025-01-21,Laptop,Bangalore,53,55000,2915000,34,20,1,0,2,0,0.0,1.15
2025-01-21,Laptop,Chennai,69,55000,3795000,28,20,0,0,4,0,0.0,1.15
2025-01-21,Laptop,Pune,60,55000,3300000,49,20,1,0,3,0,0.0,1.15
2025-01-21,Laptop,Kolkata,75,55000,4125000,80,20,1,0,7,0,0.0,1.15
2025-01-21,Laptop,Ahmedabad,68,55000,3740000,60,20,1,0,6,0,0.0,1.15
2025-01-21,Mobile,Hyderabad,91,20000,1820000,0,30,1,1,2,0,0.0,1.15
2025-01-21,Mobile,Mumbai,102,20000,2040000,14,30,1,1,2,0,0.0,1.15
2025-01-21,Mobile,Delhi,102,20000,2040000,61,30,1,0,4,0,0.0,1.15
2025-01-21,Mobile,Bangalore,97,20000,1940000,0,30,1,1,2,0,0.0,1.15
2025-01-21,Mobile,Chennai,73,20000,1460000,36,30,0,0,4,0,0.0,1.15
2025-01-21,Mobile,Pune,84,20000,1680000,101,30,1,0,5,0,0.0,1.15
2025-01-21,Mobile,Kolkata,97,20000,1940000,36,30,1,0,3,0,0.0,1.15
2025-01-21,Mobile,Ahmedabad,92,20000,1840000,0,30,1,1,3,0,0.0,1.15
2025-01-21,Tablet,Hyderabad,43,30000,1290000,36,25,1,0,6,0,0.0,1.15
2025-01-21,Tablet,Mumbai,63,30000,1890000,35,25,1,0,4,0,0.0,1.15
2025-01-21,Tablet,Delhi,47,30000,1410000,115,25,1,0,3,0,0.0,1.15
2025-01-21,Tablet,Bangalore,55,30000,1650000,65,25,1,0,7,0,0.0,1.15
2025-01-21,Tablet,Chennai,68,30000,2040000,144,25,1,0,7,0,0.0,1.15
2025-01-21,Tablet,Pune,48,30000,1440000,57,25,1,0,3,0,0.0,1.15
2025-01-21,Tablet,Kolkata,49,30000,1470000,49,25,1,0,5,0,0.0,1.15
2025-01-21,Tablet,Ahmedabad,54,30000,1620000,92,25,0,0,7,0,0.0,1.15
2025-01-21,Headphones,Hyderabad,81,3000,243000,132,40,1,0,3,0,0.0,1.15
2025-01-21,Headphones,Mumbai,78,3000,234000,141,40,1,0,3,0,0.0,1.15
2025-01-21,Headphones,Delhi,69,3000,207000,42,40,0,0,4,0,0.0,1.15
2025-01-21,Headphones,Bangalore,65,3000,195000,107,40,1,0,4,0,0.0,1.15
2025-01-21,Headphones,Chennai,69,3000,207000,113,40,1,0,5,0,0.0,1.15
2025-01-21,Headphones,Pune,76,3000,228000,28,40,1,1,4,0,0.0,1.15
2025-01-21,Headphones,Kolkata,77,3000,231000,76,40,1,0,7,0,0.0,1.15
2025-01-21,Headphones,Ahmedabad,74,3000,222000,90,40,1,0,5,0,0.0,1.15
2025-01-21,Smartwatch,Hyderabad,45,8000,360000,81,20,0,0,4,0,0.0,1.15
2025-01-21,Smartwatch,Mumbai,44,8000,352000,27,20,1,0,6,0,0.0,1.15
2025-01-21,Smartwatch,Delhi,58,8000,464000,68,20,0,0,2,0,0.0,1.15
2025-01-21,Smartwatch,Bangalore,57,8000,456000,131,20,1,0,6,0,0.0,1.15
2025-01-21,Smartwatch,Chennai,36,8000,288000,69,20,1,0,2,0,0.0,1.15
2025-01-21,Smartwatch,Pune,37,8000,296000,101,20,0,0,5,0,0.0,1.15
2025-01-21,Smartwatch,Kolkata,46,8000,368000,85,20,0,0,6,0,0.0,1.15
2025-01-21,Smartwatch,Ahmedabad,48,8000,384000,103,20,1,0,2,0,0.0,1.15
